catch_ratio,created_at,id,is_parent,mission_number,notes,parent_catch,parent_catch_id,relative_abundance_category,relative_abundance_category_id,set_number,species,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid,specimen_count,unweighed_baskets
,2023-07-07 00:15:35 UTC,2201,No,TEL-2023-010,,,,,,54,LANTERNFISH,125498,150,LANTERNFISH,Poissons-lanterne non-spécifié (Myctophidae),Myctophidae sp.,96a8fc77-7bff-498e-867e-28867677cb8f,,
,2023-07-06 23:52:07 UTC,2184,No,TEL-2023-010,,,,,,54,ARGENTINE ATLANTIC,126715,160,ARGENTINE ATLANTIC,Grande argentine,Argentina silus,1124b033-be82-4725-b290-f3be08b6f720,,
,2023-07-06 23:51:31 UTC,2181,No,TEL-2023-010,,,,,,54,BARNDOOR SKATE,158548,200,BARNDOOR SKATE,Grande raie,Dipturus laevis,16cc1a43-db69-47ba-a541-f0ad36aff5e8,,
,2023-07-07 00:31:02 UTC,2204,No,TEL-2023-010,,,,,,54,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-07-06 23:51:41 UTC,2182,No,TEL-2023-010,,,,,,54,SMOOTH SKATE,158554,202,SMOOTH SKATE,Raie lisse (à queue de velours),Malacoraja senta,21266650-58f7-4d8b-b96c-d40ee2436677,,
,2023-07-06 23:50:32 UTC,2175,No,TEL-2023-010,,,,,,54,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-06 23:55:04 UTC,2187,No,TEL-2023-010,,,,,,54,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-07-06 23:50:55 UTC,2177,No,TEL-2023-010,,,,,,54,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-07-07 00:05:54 UTC,2198,No,TEL-2023-010,,,,,,54,MARLIN-SPIKE GRENADIER,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba,,
,2023-07-07 00:14:46 UTC,2200,No,TEL-2023-010,,,,,,54,ATLANTIC SOFT POUT,127120,646,ATLANTIC SOFT POUT,Molasse atlantique,Melanostigma atlanticum,0b5f6eab-363b-4191-b6a7-785dcb0a74f2,,
,2023-07-07 00:04:58 UTC,2197,No,TEL-2023-010,,MIXED from Set 54 (TEL-2023-010),2185,,,54,LEMONWEED,111367,1901,LEMONWEED,Flustre bryozoaires,Flustra foliacea,0a4abbaf-1083-49ba-9b75-022181f1e9c0,,
,2023-07-07 00:03:53 UTC,2196,No,TEL-2023-010,,MIXED from Set 54 (TEL-2023-010),2185,,,54,Pink glass shrimp,107676,2221,Pink glass shrimp,Sivade rose (Crevette blanche),Pasiphaea multidentata,a041bed4-9c9a-4ce1-8614-7f7505772d9f,12,
,2023-07-07 00:16:56 UTC,2203,No,TEL-2023-010,,,,,,54,Axius serratus,158379,2541,Axius serratus,Axius serratus,Axius serratus,9dcc3cc2-790e-4df5-b9ee-59fb60c18c37,1,
,2023-07-06 23:51:14 UTC,2179,No,TEL-2023-010,,,,,,54,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-07-07 00:02:46 UTC,2194,No,TEL-2023-010,,MIXED from Set 54 (TEL-2023-010),2185,,,54,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,1,
,2023-07-06 23:53:46 UTC,2186,No,TEL-2023-010,,,,,,54,OCTOPUS,11718,4521,OCTOPUS,Pieuvre non-spécifié,Octopoda (o.),9379c9c5-9f91-46c3-89ef-aedcf996c1f6,4,
,2023-07-06 23:52:06 UTC,2183,No,TEL-2023-010,,,,,,54,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,1,
,2023-07-06 23:59:24 UTC,2189,No,TEL-2023-010,,,,,,54,Pontaster unidentified,123244,6133,Pontaster unidentified,NA,Pontaster sp.,5ecc8f38-fa8d-11ec-a081-a08cfde36583,13,
,2023-07-07 00:00:57 UTC,2193,No,TEL-2023-010,,MIXED from Set 54 (TEL-2023-010),2185,,,54,BRITTLE STAR,123084,6200,BRITTLE STAR,Ophiures non-spécifié (Ophiuroidea),Ophiuroidea (c.),c98d6152-aa15-4339-ac1e-0594a5ef7eca,1925,
,2023-07-06 23:50:49 UTC,2176,No,TEL-2023-010,,,,,,54,HEART URCHIN,124404,6413,HEART URCHIN,Oursin coeur de vase,Brisaster fragilis,ef0d2198-7200-4cb4-9c88-0a59d8aedcde,7,
,2023-07-07 00:03:18 UTC,2195,No,TEL-2023-010,collected for ID,,,,,54,Molpadia unidentified,123540,6718,Molpadia unidentified,Molpadia non-spécifié,Molpadia sp.,514dd278-b58d-4d5a-a474-63f259a34c5a,3,
,2023-07-06 23:59:41 UTC,2190,No,TEL-2023-010,,,,,,54,Sea Star (P. andromeda),123908,8347,Sea Star (P. andromeda),Étoile de mer (P. andromeda),Psilaster andromeda,34905f2c-626d-4f72-8a28-e0a4903288d6,3,
,2023-07-07 00:00:49 UTC,2192,No,TEL-2023-010,,,,,,54,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,11,
,2023-07-06 23:53:15 UTC,2185,Yes,TEL-2023-010,,,,,,54,MIXED,,9990,MIXED,,,218b7305-70a8-48aa-940c-9f8a02f8dadd,,
,2023-07-07 03:49:36 UTC,2211,No,TEL-2023-010,,,,,,55,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-07-07 03:49:51 UTC,2212,No,TEL-2023-010,,,,,,55,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-07-07 03:47:52 UTC,2206,No,TEL-2023-010,,,,,,55,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-07 03:50:29 UTC,2214,No,TEL-2023-010,,,,,,55,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-07-07 03:49:06 UTC,2210,No,TEL-2023-010,,,,,,55,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-07 04:14:50 UTC,2236,No,TEL-2023-010,,,,,,55,GULF STREAM FLOUNDER,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3,,
,2023-07-07 03:48:28 UTC,2208,No,TEL-2023-010,,,,,,55,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-07 04:10:04 UTC,2231,No,TEL-2023-010,,,,,,55,LONGFIN HAKE; UROPHYCIS,158988,112,LONGFIN HAKE; UROPHYCIS,Merluche à longues nageoires,Phycis chesteri,175992f4-ef1b-4a3a-92e6-50de9d1467ee,,
,2023-07-07 03:48:43 UTC,2209,No,TEL-2023-010,,,,,,55,BARNDOOR SKATE,158548,200,BARNDOOR SKATE,Grande raie,Dipturus laevis,16cc1a43-db69-47ba-a541-f0ad36aff5e8,,
,2023-07-07 03:50:15 UTC,2213,No,TEL-2023-010,,,,,,55,SMOOTH SKATE,158554,202,SMOOTH SKATE,Raie lisse (à queue de velours),Malacoraja senta,21266650-58f7-4d8b-b96c-d40ee2436677,,
,2023-07-07 03:46:51 UTC,2205,No,TEL-2023-010,,,,,,55,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-07 04:10:25 UTC,2232,No,TEL-2023-010,,,,,,55,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-07-07 04:05:43 UTC,2226,No,TEL-2023-010,,,,,,55,MARLIN-SPIKE GRENADIER,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba,,
,2023-07-07 04:09:39 UTC,2230,No,TEL-2023-010,,,,,,55,WOLF EELPOUT; VERRILLI,159258,603,WOLF EELPOUT; VERRILLI,Lycode à tête longue,Lycenchelys verrillii,dec154b8-a1bf-4160-a4e9-93bce9555cae,,
,2023-07-07 04:10:52 UTC,2233,No,TEL-2023-010,,,,,,55,WHITE BARRACUDINA; NOTOLEPIS RISSOI,126352,712,WHITE BARRACUDINA; NOTOLEPIS RISSOI,Lussion blanc,Arctozenus risso,2f9622a3-854c-48a5-82e6-ee88d3fce959,,
,2023-07-07 04:07:50 UTC,2228,No,TEL-2023-010,,,,,,55,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,1,
,2023-07-07 03:53:27 UTC,2217,No,TEL-2023-010,,,,,,55,Pink glass shrimp,107676,2221,Pink glass shrimp,Sivade rose (Crevette blanche),Pasiphaea multidentata,a041bed4-9c9a-4ce1-8614-7f7505772d9f,285,
,2023-07-07 04:15:43 UTC,2237,No,TEL-2023-010,,,,,,55,SERGESTES,515738,2223,SERGESTES,Gamba arctique,Eusergestes arcticus,9a7184ad-6d9a-4d6f-8c03-797f4d9f0202,1,
,2023-07-07 04:07:11 UTC,2227,No,TEL-2023-010,,,,,,55,Norwegian shrimp,107563,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,b848c7a9-1de9-4f8b-9ebb-86ee4ce2686d,3,
,2023-07-07 03:48:15 UTC,2207,No,TEL-2023-010,,,,,,55,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-07-07 04:08:53 UTC,2229,No,TEL-2023-010,,,,,,55,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,5,
,2023-07-07 03:54:40 UTC,2218,No,TEL-2023-010,,,,,,55,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,10,
,2023-07-07 03:55:30 UTC,2219,No,TEL-2023-010,,,,,,55,Sea mouse unidentified,938,3210,Sea mouse unidentified,Sea mouse non-spécifié,Aphroditidae (f.),6566621e-0d5f-4215-9420-5e902117e5ed,2,
,2023-07-07 04:18:17 UTC,2239,No,TEL-2023-010,,,,,,55,Octopus (Bathypolypus sp.),138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583,23,
,2023-07-07 03:52:31 UTC,2216,No,TEL-2023-010,,,,,,55,Pontaster unidentified,123244,6133,Pontaster unidentified,NA,Pontaster sp.,5ecc8f38-fa8d-11ec-a081-a08cfde36583,336,
,2023-07-07 03:56:43 UTC,2220,No,TEL-2023-010,,,,,,55,Astropecten americanus,158490,6136,Astropecten americanus,,Astropecten americanus,9eb8b50e-6a91-482c-a032-7f00d3c155ab,3,
,2023-07-07 03:58:27 UTC,2223,No,TEL-2023-010,,,,,,55,BRITTLE STAR,123084,6200,BRITTLE STAR,Ophiures non-spécifié (Ophiuroidea),Ophiuroidea (c.),c98d6152-aa15-4339-ac1e-0594a5ef7eca,1903,
,2023-07-07 04:14:17 UTC,2235,No,TEL-2023-010,,,,,,55,Sea Cucumbers unidentified (Holothuroidea),123083,6600,Sea Cucumbers unidentified (Holothuroidea),Holothuries non-spécifié (Holothuroidea),Holothuroidea (c.),83d3cfa4-75e1-494f-8f23-4105f8f71f06,1,
,2023-07-07 03:57:55 UTC,2222,No,TEL-2023-010,,,,,,55,Northern scarlet star,124085,8346,Northern scarlet star,Étoile de mer (P. parelii),Pseudarchaster parelii,d7840bb0-107c-4a43-ab7c-c1a18aa9ee06,10,
,2023-07-07 03:57:04 UTC,2221,No,TEL-2023-010,,,,,,55,Sea Star (P. andromeda),123908,8347,Sea Star (P. andromeda),Étoile de mer (P. andromeda),Psilaster andromeda,34905f2c-626d-4f72-8a28-e0a4903288d6,14,
,2023-07-07 03:50:59 UTC,2215,No,TEL-2023-010,,,,,,55,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,1045,
,2023-07-07 04:02:40 UTC,2224,No,TEL-2023-010,Species name: Amphiura otteri,,,,,55,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,9991,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,,1ba6f374-ec91-410b-bceb-296f503edc78,,
,2023-07-07 04:04:20 UTC,2225,No,TEL-2023-010,Ophioscolex glacialus,,,,,55,SECOND UNIDENTIFIED PER SET; UNIDENTIFIED,,9992,SECOND UNIDENTIFIED PER SET; UNIDENTIFIED,,,358aed72-ab74-49f6-81e0-a28637b276b0,,
,2023-07-07 04:13:11 UTC,2234,No,TEL-2023-010,,,,,,55,THIRD UNIDENTIFIED PER SET; UNIDENTIFIED,,9993,THIRD UNIDENTIFIED PER SET; UNIDENTIFIED,,,7dceeb28-9fa5-4a11-923e-788674385396,,
,2023-07-07 04:17:09 UTC,2238,No,TEL-2023-010,,,,,,55,FOURTH UNIDENTIFIED PER SET; UNIDENTIFIED,,9994,FOURTH UNIDENTIFIED PER SET; UNIDENTIFIED,,,48e2b991-25de-48ce-a148-a7de6276023b,,
,2023-07-07 06:18:42 UTC,2249,No,TEL-2023-010,,,,,,56,WHITE HAKE,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c,,
,2023-07-07 06:18:52 UTC,2250,No,TEL-2023-010,,,,,,56,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-07-07 06:13:52 UTC,2240,No,TEL-2023-010,,,,,,56,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-07 06:15:56 UTC,2244,No,TEL-2023-010,,,,,,56,POLLOCK,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1,,
,2023-07-07 06:16:08 UTC,2245,No,TEL-2023-010,,,,,,56,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-07-07 06:15:42 UTC,2243,No,TEL-2023-010,,,,,,56,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-07-07 06:22:18 UTC,2257,No,TEL-2023-010,,,,,,56,GULF STREAM FLOUNDER,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3,,
,2023-07-07 06:16:30 UTC,2247,No,TEL-2023-010,,,,,,56,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-07 06:31:50 UTC,2270,No,TEL-2023-010,,,,,,56,LONGFIN HAKE; UROPHYCIS,158988,112,LONGFIN HAKE; UROPHYCIS,Merluche à longues nageoires,Phycis chesteri,175992f4-ef1b-4a3a-92e6-50de9d1467ee,,
,2023-07-07 06:19:19 UTC,2251,No,TEL-2023-010,,,,,,56,ROSEFISH BLACK BELLY,127251,123,ROSEFISH BLACK BELLY,Chèvre impériale,Helicolenus dactylopterus,0cfb5474-d727-4820-aa64-80b09ff94e14,,
,2023-07-07 06:33:28 UTC,2271,No,TEL-2023-010,,,,,,56,LANTERNFISH,125498,150,LANTERNFISH,Poissons-lanterne non-spécifié (Myctophidae),Myctophidae sp.,96a8fc77-7bff-498e-867e-28867677cb8f,,
,2023-07-07 07:13:07 UTC,2273,No,TEL-2023-010,,,,,,56,ARGENTINE ATLANTIC,126715,160,ARGENTINE ATLANTIC,Grande argentine,Argentina silus,1124b033-be82-4725-b290-f3be08b6f720,,
,2023-07-07 06:23:17 UTC,2259,No,TEL-2023-010,,,,,,56,SMOOTH SKATE,158554,202,SMOOTH SKATE,Raie lisse (à queue de velours),Malacoraja senta,21266650-58f7-4d8b-b96c-d40ee2436677,,
,2023-07-07 06:15:16 UTC,2242,No,TEL-2023-010,,,,,,56,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-07 06:25:55 UTC,2262,No,TEL-2023-010,,,,,,56,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-07-07 06:15:00 UTC,2241,No,TEL-2023-010,,,,,,56,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-07-07 06:29:22 UTC,2266,No,TEL-2023-010,,,,,,56,MARLIN-SPIKE GRENADIER,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba,,
,2023-07-07 06:29:04 UTC,2265,No,TEL-2023-010,,,,,,56,Similar shrimp,158351,2213,Similar shrimp,Crevette (A. propinqvus),Atlantopandalus propinqvus,7274fcc3-2cbf-4043-a480-348393883ea9,1,
,2023-07-07 06:28:18 UTC,2264,No,TEL-2023-010,,,,,,56,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,65,
,2023-07-07 06:21:01 UTC,2253,No,TEL-2023-010,,,,,,56,Norwegian shrimp,107563,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,b848c7a9-1de9-4f8b-9ebb-86ee4ce2686d,4,
,2023-07-07 06:16:18 UTC,2246,No,TEL-2023-010,,,,,,56,AMERICAN LOBSTER,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2,,
,2023-07-07 06:21:59 UTC,2256,No,TEL-2023-010,,,,,,56,NORTHERN KRILL,110690,2611,NORTHERN KRILL,Krill norvégien,Meganyctiphanes norvegica,38e44e47-d727-46ce-9d86-19d72b2c8e56,9,
,2023-07-07 06:33:57 UTC,2272,No,TEL-2023-010,,,,,,56,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,2,
,2023-07-07 06:20:32 UTC,2252,No,TEL-2023-010,,,,,,56,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,28,
,2023-07-07 06:21:43 UTC,2255,No,TEL-2023-010,,,,,,56,Sea mouse unidentified,938,3210,Sea mouse unidentified,Sea mouse non-spécifié,Aphroditidae (f.),6566621e-0d5f-4215-9420-5e902117e5ed,2,
,2023-07-07 06:23:47 UTC,2260,No,TEL-2023-010,,,,,,56,SEA SLUGS,1762,4400,SEA SLUGS,Nudibranche non-spécifié (Nudibranchia),Nudibranchia (o.),bfe7d655-3bfa-4783-95cf-d9d1921f8ac5,27,
,2023-07-07 06:27:12 UTC,2263,No,TEL-2023-010,,,,,,56,Octopus (Bathypolypus sp.),138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583,14,
,2023-07-07 06:21:18 UTC,2254,No,TEL-2023-010,,,,,,56,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,1,
,2023-07-07 06:31:06 UTC,2269,No,TEL-2023-010,,,,,,56,Pontaster unidentified,123244,6133,Pontaster unidentified,NA,Pontaster sp.,5ecc8f38-fa8d-11ec-a081-a08cfde36583,9,
,2023-07-07 06:17:19 UTC,2248,No,TEL-2023-010,,,,,,56,Astropecten americanus,158490,6136,Astropecten americanus,,Astropecten americanus,9eb8b50e-6a91-482c-a032-7f00d3c155ab,850,
,2023-07-07 06:30:00 UTC,2268,No,TEL-2023-010,,,,,,56,BRITTLE STAR,123084,6200,BRITTLE STAR,Ophiures non-spécifié (Ophiuroidea),Ophiuroidea (c.),c98d6152-aa15-4339-ac1e-0594a5ef7eca,48,
,2023-07-07 06:29:39 UTC,2267,No,TEL-2023-010,,,,,,56,Sea Star (P. andromeda),123908,8347,Sea Star (P. andromeda),Étoile de mer (P. andromeda),Psilaster andromeda,34905f2c-626d-4f72-8a28-e0a4903288d6,2,
,2023-07-07 06:24:46 UTC,2261,No,TEL-2023-010,,,,,,56,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,100,
,2023-07-07 06:22:45 UTC,2258,No,TEL-2023-010,,,,,,56,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,1,
,2023-07-07 11:42:54 UTC,2281,No,TEL-2023-010,,,,,,57,WHITE HAKE,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c,,
,2023-07-07 11:43:07 UTC,2282,No,TEL-2023-010,,,,,,57,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-07-07 11:42:28 UTC,2278,No,TEL-2023-010,,,,,,57,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-07 11:42:01 UTC,2276,No,TEL-2023-010,,,,,,57,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-07-07 11:40:53 UTC,2274,No,TEL-2023-010,,,,,,57,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-07 12:31:45 UTC,2299,No,TEL-2023-010,,,,,,57,LONGFIN HAKE; UROPHYCIS,158988,112,LONGFIN HAKE; UROPHYCIS,Merluche à longues nageoires,Phycis chesteri,175992f4-ef1b-4a3a-92e6-50de9d1467ee,,
,2023-07-07 12:32:39 UTC,2302,No,TEL-2023-010,,MIXED from Set 57 (TEL-2023-010),2284,,,57,LANTERNFISH,125498,150,LANTERNFISH,Poissons-lanterne non-spécifié (Myctophidae),Myctophidae sp.,96a8fc77-7bff-498e-867e-28867677cb8f,3,
,2023-07-07 11:42:37 UTC,2279,No,TEL-2023-010,,,,,,57,BARNDOOR SKATE,158548,200,BARNDOOR SKATE,Grande raie,Dipturus laevis,16cc1a43-db69-47ba-a541-f0ad36aff5e8,,
,2023-07-07 11:41:06 UTC,2275,No,TEL-2023-010,,,,,,57,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-07 11:42:45 UTC,2280,No,TEL-2023-010,,,,,,57,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-07-07 13:03:09 UTC,2312,No,TEL-2023-010,,,,,,57,MARLIN-SPIKE GRENADIER,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba,,
,2023-07-07 13:00:10 UTC,2310,No,TEL-2023-010,,,,,,57,ATLANTIC SOFT POUT,127120,646,ATLANTIC SOFT POUT,Molasse atlantique,Melanostigma atlanticum,0b5f6eab-363b-4191-b6a7-785dcb0a74f2,,
,2023-07-07 12:59:56 UTC,2309,No,TEL-2023-010,,,,,,57,BUTTERFISH,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587,,
,2023-07-07 13:00:49 UTC,2311,No,TEL-2023-010,,,,,,57,WHITE BARRACUDINA; NOTOLEPIS RISSOI,126352,712,WHITE BARRACUDINA; NOTOLEPIS RISSOI,Lussion blanc,Arctozenus risso,2f9622a3-854c-48a5-82e6-ee88d3fce959,,
,2023-07-07 12:20:22 UTC,2292,No,TEL-2023-010,,MIXED from Set 57 (TEL-2023-010),2284,,,57,Similar shrimp,158351,2213,Similar shrimp,Crevette (A. propinqvus),Atlantopandalus propinqvus,7274fcc3-2cbf-4043-a480-348393883ea9,3,
,2023-07-07 12:23:20 UTC,2293,No,TEL-2023-010,,MIXED from Set 57 (TEL-2023-010),2284,,,57,Pink glass shrimp,107676,2221,Pink glass shrimp,Sivade rose (Crevette blanche),Pasiphaea multidentata,a041bed4-9c9a-4ce1-8614-7f7505772d9f,78,
,2023-07-07 12:19:06 UTC,2290,No,TEL-2023-010,,MIXED from Set 57 (TEL-2023-010),2284,,,57,SERGESTES,515738,2223,SERGESTES,Gamba arctique,Eusergestes arcticus,9a7184ad-6d9a-4d6f-8c03-797f4d9f0202,1,
,2023-07-07 12:32:09 UTC,2301,No,TEL-2023-010,,MIXED from Set 57 (TEL-2023-010),2284,,,57,Norwegian shrimp,107563,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,b848c7a9-1de9-4f8b-9ebb-86ee4ce2686d,1,
,2023-07-07 13:07:11 UTC,2314,No,TEL-2023-010,,,,,,57,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
