9a69c15286be6cf8cc37822bff6f917d	gi|1804583978|gb|MN746374.1|	96.721	3.51e-47	122	Puccinia striiformis f. sp. tritici	rust fungi	Puccinia striiformis f. sp. tritici
54104141e934a05ec5814f8d5a6d0542	gi|1799624588|gb|MN122922.1|	99.200	5.79e-55	125	Ammodytes marinus	bony fishes	lesser sand-eel
ae76d7f29f4fa3ea93a18a2588664f53	gi|1799624588|gb|MN122922.1|	99.200	5.79e-55	125	Ammodytes marinus	bony fishes	lesser sand-eel
3f476b29fcf9ccb54e460ffe0f53c484	gi|1799624588|gb|MN122922.1|	99.200	5.79e-55	125	Ammodytes marinus	bony fishes	lesser sand-eel
1b10691c796553433e38600a92b67e1e	gi|1799624588|gb|MN122922.1|	99.200	5.79e-55	125	Ammodytes marinus	bony fishes	lesser sand-eel
608266b0bc361422c819e3cbc960a2c6	gi|959122913|ref|NC_028529.1|	100.000	1.24e-56	125	Ammodytes dubius	bony fishes	northern sand lance
c5ce59975531ac236e3435fbd69f080e	gi|959122927|ref|NC_028530.1|	100.000	1.24e-56	125	Ammodytes americanus	bony fishes	American sand lance
427185666b916cd234f3428228c12746	gi|985566029|dbj|LC037145.1|	100.000	1.24e-56	125	Ammodytes hexapterus	bony fishes	Pacific sand lance
529778138871e4b441db06f12fee52bd	gi|2500143734|emb|OX465170.1|	100.000	1.24e-56	125	Ammodytes marinus	bony fishes	lesser sand-eel
871212b06a43bb70b981b2b719ed79e6	gi|1799624588|gb|MN122922.1|	91.228	1.72e-10	57	Ammodytes marinus	bony fishes	lesser sand-eel
1637e15d85707fbcca407d7b11ad29db	gi|1799624588|gb|MN122922.1|	98.400	2.69e-53	125	Ammodytes marinus	bony fishes	lesser sand-eel
1b669adb6c3dc7dabfaf86dbfccbe22d	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
74477028c20344c7be9789d0c302eb18	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
d506fa985ed82df5dd105642f29f981e	gi|1825511896|gb|MT103923.1|	99.200	5.79e-55	125	Myoxocephalus octodecemspinosus	bony fishes	longhorn sculpin
a85564dcfda15ff64b609afeed5e946a	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
3a22bcdcab797e2ac976172d596c9a36	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
4bc41a3d673a953bd709e4fca825aad6	gi|1790179584|dbj|LC493925.1|	98.400	2.69e-53	125	Liparis ochotensis	bony fishes	Liparis ochotensis
2bd1327cab9358ace413c6f6d83a704e	gi|1790179584|dbj|LC493925.1|	100.000	1.24e-56	125	Liparis ochotensis	bony fishes	Liparis ochotensis
77fb7d22c00ba194b698bf9b8cc77da4	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
7584b67102c9407a8b7fd5219c2876dc	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
c39cfcb2f836366b606927694f5e4772	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
7fb634d6f01da66e9dbfb8ee55f6dce1	gi|2005592611|dbj|LC340110.2|	100.000	1.24e-56	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
97122ef619abca4d214adb6025c40d2c	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
f0af9b6c557c30c02e4c6cc4d5cc2377	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
0081fb9360c84843b817f6ea51cf0961	gi|2329468156|gb|OP056918.1|	100.000	1.24e-56	125	Cryptacanthodes maculatus	bony fishes	wrymouth
7a6674950e3dec8435cf264472708da9	gi|2329468156|gb|OP056918.1|	99.200	5.79e-55	125	Cryptacanthodes maculatus	bony fishes	wrymouth
818777a4cc284b92e66a4751e5c07534	gi|1788585388|gb|MN883214.1|	100.000	1.24e-56	125	Zoarces americanus	bony fishes	ocean pout
ca30ba7f97e71d549445dad9b3650a81	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
45139de79c8900483a71d8f840dbdaaf	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
3692a16b5a63755be5a04dc652a0aea7	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
ba47d18224510918cd05dda0712f9ad3	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
8a7a57f6cf0cf554b7b9fd417535fa0c	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
3968b9e0d085f566cd50a716c6b2f9b8	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
2455dc2987ad23591bc768b58e568a06	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
6d33f4af9d74d82242ced211f5ed4125	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
ce6fbb973f0c71d479aedfc196943f7c	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
2e419b1a7f6b13d2470640d39b02f90e	gi|1825511897|gb|MT103924.1|	100.000	1.24e-56	125	Pseudopleuronectes americanus	bony fishes	winter flounder
167fed0d6dd69cd2424bda3dfd71e54b	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
8800a3f0c1137f4149b7dc5fcd5da840	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
0c57bad709c4382729825bf588d4a7d3	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
6fc822689eaa9b8d6e71cd670db5d51d	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
7d59caeca2d535126ad5a796d3a826da	gi|1825511897|gb|MT103924.1|	98.400	2.69e-53	125	Pseudopleuronectes americanus	bony fishes	winter flounder
33d4db389cd3d6490d399df9bfccd7bd	gi|1825511897|gb|MT103924.1|	98.969	2.13e-39	97	Pseudopleuronectes americanus	bony fishes	winter flounder
dc4de35472d85ffcf0d78e268f99727f	gi|1825511897|gb|MT103924.1|	94.845	9.96e-33	97	Pseudopleuronectes americanus	bony fishes	winter flounder
587a0830f7fa57a6cf6c0d57b2d7b7f0	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
2064a8c319a660d61ce00cd70f2b4494	gi|1798174171|gb|MN122873.1|	100.000	2.11e-44	103	Pleuronectes platessa	bony fishes	European plaice
6588e1c446f1b9ef5674a93236e9038b	gi|1798174171|gb|MN122873.1|	100.000	2.71e-48	110	Pleuronectes platessa	bony fishes	European plaice
14b97e30b5f7643366f1596ec6170a84	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
04f14d1bd77b68e952d6892ca51c8440	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
571cdc0c1be61fafb2f29ea0aefb41f8	gi|1848856403|dbj|LC552481.1|	100.000	1.24e-56	125	Platichthys stellatus	bony fishes	starry flounder
8dd3230aab38c4d3b0cfb94c5e541cfb	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
1a468e815852dfb63df4100a995f37d8	gi|1848856462|dbj|LC552540.1|	100.000	2.22e-09	40	Kareius bicoloratus	bony fishes	stone flounder
c5e2ef9db15aafc8e9fd085533eeab74	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
0fe060a3130d1cda397e4cda41c7a8e0	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
be9507b29b41b8ce5c34b54b213df284	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
ec2da53bbaf397147a1bd1f7c87f1b8b	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
8df837272b6f7db92d08135ccdcf42ba	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
fe9499fe904d8851ce54e76c7dadc3af	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
72b02935122510ca599950fa371c1a96	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
f90bf2032c3ab9b1f93c99069bf74ad9	gi|1642520750|ref|NC_042186.1|	100.000	1.24e-56	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
4b21501d5bf55345b1ce75366c1a3134	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
b145e032edd13b9efbf6f506b7565e07	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
5bfe601a49787be3e38d0567a669a6ef	gi|1642520750|ref|NC_042186.1|	98.969	2.13e-39	97	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
7dab5ee797fc6ef1d46575ff62de584d	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
d9c22ea35ebfe9f1fac914efdd9d63b0	gi|1825511896|gb|MT103923.1|	100.000	1.24e-56	125	Myoxocephalus octodecemspinosus	bony fishes	longhorn sculpin
3a33243339ef57238f69fb5cea742211	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
bd29a97dbcf6a795037e6f63a71c83c1	gi|1808706708|gb|MN162695.1|	100.000	1.24e-56	125	Myoxocephalus jaok	bony fishes	plain sculpin
5b0a0cd02b1d9ff91f8fa4e763785c71	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
e4175bbbb7e7a21b6766fb586b7603e2	gi|1825511896|gb|MT103923.1|	98.400	2.69e-53	125	Myoxocephalus octodecemspinosus	bony fishes	longhorn sculpin
008fab4322b87ebd547fb9f1616b6ada	gi|1840514286|gb|MK936042.1|	94.828	2.20e-14	58	Megalocottus platycephalus	bony fishes	Megalocottus platycephalus
e73b36eaa42b92d8917dc2f728a43ade	gi|985565797|dbj|LC036913.1|	92.727	4.77e-11	55	Porocottus coronatus	bony fishes	Porocottus coronatus
0daf45fbcd67355f702be1ca42097f48	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
960edafe19daf140ab77c8d54b483fb3	gi|1825511897|gb|MT103924.1|	99.200	5.79e-55	125	Pseudopleuronectes americanus	bony fishes	winter flounder
adcedd0ef969127021aad9ea9b23dff2	gi|1825511898|gb|MT103925.1|	99.200	5.79e-55	125	Scophthalmus aquosus	bony fishes	windowpane
e2918b65c0f894bbe87c493156c79334	gi|1825511898|gb|MT103925.1|	99.200	5.79e-55	125	Scophthalmus aquosus	bony fishes	windowpane
1ca66e021555c19c413c3e2ca68bbc56	gi|1825511898|gb|MT103925.1|	100.000	1.24e-56	125	Scophthalmus aquosus	bony fishes	windowpane
f7b0b056dbfc166f96cfac24a8ade82d	gi|1825511898|gb|MT103925.1|	98.400	2.69e-53	125	Scophthalmus aquosus	bony fishes	windowpane
2040ea96d716c90875458ef6415817c8	gi|1798174185|gb|MN122882.1|	100.000	1.24e-56	125	Cyclopterus lumpus	bony fishes	lumpfish
b1ec5faab585f3e2d8025a5a225d78fa	gi|1515576542|gb|MH377827.1|	98.400	2.69e-53	125	Pholis gunnellus	bony fishes	rock gunnel
5383606de5fa1f2ddd4d422f0716bb7e	gi|1851979580|gb|MK801690.1|	100.000	1.24e-56	125	Auxis thazard	bony fishes	frigate tuna
73f757d3a52a23f95c4b05d0b7ad3485	gi|1851979580|gb|MK801690.1|	99.200	5.79e-55	125	Auxis thazard	bony fishes	frigate tuna
27fec918fd0028171fbcbfc60c0d4588	gi|2491776992|gb|OQ846187.1|	100.000	1.24e-56	125	Katsuwonus pelamis	bony fishes	skipjack tuna
b97c60dd080061b719e5dc1a726e9073	gi|2491776992|gb|OQ846187.1|	99.200	5.79e-55	125	Katsuwonus pelamis	bony fishes	skipjack tuna
2d520e0b6d3199bb5277686bf5c527a1	gi|1845193717|dbj|LC498079.1|	100.000	1.24e-56	125	Thunnus obesus	bony fishes	bigeye tuna
86190ab2502d1ad9a511ed03c07b9b90	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
ed6824f51a41982f7ac3e7df47d03822	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
0eebbe50d58a0d7f8039d8eff2da3d46	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
e4fd3558052e2ec6ecde8a964b14dde9	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
cbb7f36e1568eb0fd361711937db3ef9	gi|1825511880|gb|MT103910.1|	99.200	5.79e-55	125	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
a56e8ef530ed1f1977ae13f5c62e7f2c	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
44f76d98e3d325861511370200c403bf	gi|1707067239|dbj|LC492416.1|	100.000	1.01e-22	64	Pholis crassispina	bony fishes	Pholis crassispina
613830d12915c230732c740d125695ce	gi|1707067239|dbj|LC492416.1|	100.000	5.79e-55	122	Pholis crassispina	bony fishes	Pholis crassispina
12f85599e46cf93ba85f613bc01a46db	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
7290bfac751376b2c2165b38f1e5dbe0	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
d4c6cfa00e769b210bc77eaeec4e400f	gi|1515576542|gb|MH377827.1|	98.851	7.70e-34	87	Pholis gunnellus	bony fishes	rock gunnel
b99947b81a890bf3aab4ab7f1a48dfbc	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
cbec108cdf9296eabcb6b586eec97c8e	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
1a77c79ae0873f3f0dcad5d4b4c14169	gi|2063798826|emb|OU342828.1|	100.000	1.24e-56	125	Pholis gunnellus	bony fishes	rock gunnel
cb99f37b83abd665b931fbf81c35773d	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
dde9d564de998eecc1db018f57b15e72	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
6d44a09103dc0ef7c8cc3e36708def7a	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
63df06671871f89d96646a1d936261ca	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
75151b47298c5d6c8ab2ced76f4a9979	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
aef2d06a1bdb723aa34fc05649ae8640	gi|1515576542|gb|MH377827.1|	100.000	1.24e-56	125	Pholis gunnellus	bony fishes	rock gunnel
f1a073387c9c985c168e271a4d24389d	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
647e6ab9159e13ec65a07f423f40eb08	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
b2e2fbf1db8dd391aac7bb0d8122c7ed	gi|1515576542|gb|MH377827.1|	100.000	2.73e-43	101	Pholis gunnellus	bony fishes	rock gunnel
13dc4edbc6c12824b043bc2ef9fdf934	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
c0e132fe7f251298959be399b4086dae	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
2ecf0b03bc11bf0daf109398aebeb188	gi|1515576542|gb|MH377827.1|	97.917	3.56e-37	96	Pholis gunnellus	bony fishes	rock gunnel
86056d97bbf29b498fc46487aa7996fe	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
8e33706643c588775f8f62991a45f708	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
bdcf70d713e5e9a0343487e9f2787bc3	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
68a626db3a085305ba0697090ee3de40	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
cfc2c8d5000bb60a0ef2cedae68d5d40	gi|1515576542|gb|MH377827.1|	95.294	1.00e-27	85	Pholis gunnellus	bony fishes	rock gunnel
4ddd6144172c41a50a3b9750134ed419	gi|1707067239|dbj|LC492416.1|	100.000	1.69e-20	60	Pholis crassispina	bony fishes	Pholis crassispina
e90dc43288f6a58b00e9a4b783a5fe4c	gi|1707067239|dbj|LC492416.1|	100.000	1.69e-20	60	Pholis crassispina	bony fishes	Pholis crassispina
80fafeb0df19725b3ec1f3da9c4f6148	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
8beb4bcf5ecdc9d9d02d7a6ab079d73b	gi|1825511880|gb|MT103910.1|	100.000	1.24e-56	125	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
61ff4540ec3f795fd92b2432c9fc19ec	gi|1825511880|gb|MT103910.1|	99.200	5.79e-55	125	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
12d027a955ea927d01d9080178df4e3d	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
83f22ed0f194d819098e958865add27c	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
1a8b8dd4386cbc6db8cef8dd3d0d1d67	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
35ef1329be48cccb100aa35cca5976b2	gi|1825511880|gb|MT103910.1|	100.000	2.22e-09	40	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
76187dd19a7fc936bc5817faa701475d	gi|1825511880|gb|MT103910.1|	100.000	2.22e-09	40	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
63a76b05335749eddf8f6cc4c7718bb7	gi|1825511880|gb|MT103910.1|	100.000	2.87e-08	38	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
743def4ebe810cdbd28a3596ec03a8e1	gi|1515576542|gb|MH377827.1|	98.400	2.69e-53	125	Pholis gunnellus	bony fishes	rock gunnel
03b842a5103afbf7d396fde898332ee9	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
45183532b34e98eee3bdbb6e08a0e8a3	gi|1515576542|gb|MH377827.1|	98.400	2.69e-53	125	Pholis gunnellus	bony fishes	rock gunnel
c16d612a43e80a161fd589b1a2bec05d	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
bc2f2e1053399573aae0d555eeaf2bf8	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
72d2e8f6d6c6b57fb2b7a9e8d93a2fdf	gi|1515576542|gb|MH377827.1|	90.741	7.98e-09	54	Pholis gunnellus	bony fishes	rock gunnel
dc0ce705f58199bb9d281807a282a6ff	gi|1790179515|dbj|LC493920.1|	100.000	1.24e-56	125	Lumpenus lampretaeformis	bony fishes	snakeblenny
502baf2b7d5bd29fe51ab37ea9a45062	gi|2580315351|gb|OR582694.1|	100.000	1.24e-56	125	Lumpenus fabricii	bony fishes	slender eelblenny
d833f6d280cb90dba39ae765f93852c7	gi|1790179515|dbj|LC493920.1|	99.200	5.79e-55	125	Lumpenus lampretaeformis	bony fishes	snakeblenny
3802cfae619a9a8d80c00d39338a88c1	gi|1790179515|dbj|LC493920.1|	99.200	5.79e-55	125	Lumpenus lampretaeformis	bony fishes	snakeblenny
cf0f71f0c18f6a84d3b26f0f953ef9c9	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
e213ade14af1bbc94450225d3d919418	gi|1515576542|gb|MH377827.1|	98.400	2.69e-53	125	Pholis gunnellus	bony fishes	rock gunnel
68a61787bf15c6f1f8582d6b5f8aa460	gi|2580283387|gb|OP057106.2|	100.000	1.24e-56	125	Urophycis chuss	bony fishes	red hake
8d8a801f27b1edeadf318769e62b4837	gi|2580283387|gb|OP057106.2|	100.000	6.04e-25	68	Urophycis chuss	bony fishes	red hake
54f985045cb6823a98bfda0c88a6ea1f	gi|1825511901|gb|MT103927.1|	99.200	5.79e-55	125	Urophycis tenuis	bony fishes	white hake
c65218026df9835ca046a7681e9b825e	gi|1825511901|gb|MT103927.1|	99.200	5.79e-55	125	Urophycis tenuis	bony fishes	white hake
b4e36210862f2f7cb18795b8731cec7b	gi|1825511901|gb|MT103927.1|	100.000	1.24e-56	125	Urophycis tenuis	bony fishes	white hake
57afc876994b6a1cfc9de80d46ecc309	gi|1825511901|gb|MT103927.1|	99.200	5.79e-55	125	Urophycis tenuis	bony fishes	white hake
1c3c11921487e3a48716cd1bf3da05ab	gi|2063798826|emb|OU342828.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
3a60c5aa7edb9575e579e12406c63950	gi|2569352045|gb|OR482484.1|	100.000	1.24e-56	125	Antigonia capros	bony fishes	deepbody boarfish
7564d62514121269a049fb64f67ecbd2	gi|2569351905|gb|OR482474.1|	100.000	1.24e-56	125	Antigonia capros	bony fishes	deepbody boarfish
12c79520f45fbe6a594163464c156256	gi|2569351905|gb|OR482474.1|	99.200	5.79e-55	125	Antigonia capros	bony fishes	deepbody boarfish
8b9b330d3bd0fcb795cfab31195405d6	gi|985566013|dbj|LC037129.1|	99.200	5.79e-55	125	Pholis crassispina	bony fishes	Pholis crassispina
00ef83c67e1050e42ecef8a4f014488d	gi|1515576542|gb|MH377827.1|	98.400	2.69e-53	125	Pholis gunnellus	bony fishes	rock gunnel
473a96a241916a6b973a31c2035269bf	gi|2576857970|gb|OR546201.1|	100.000	1.24e-56	125	Pontinus rathbuni	bony fishes	highfin scorpionfish
bac5caa479ab85ed77adde5a6235d704	gi|1843818472|gb|MT497784.1|	99.200	5.79e-55	125	Balistes capriscus	bony fishes	grey triggerfish
a3723b649625e6f9a0c97e6a185da1ff	gi|1843818472|gb|MT497784.1|	100.000	1.24e-56	125	Balistes capriscus	bony fishes	grey triggerfish
bf1b2139b810a3f2408cdd8e50844c63	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
aaa4363d8bafe2e26872b39902a19c9a	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
c86f065415312aadcff7eaa2d988ecc4	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
40eeee4f5d48c3bc66691df78df64ca1	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
b49cd096535a2cc5081cdff827712642	gi|669175214|gb|KM057961.1|	100.000	1.24e-56	125	Hemitripterus americanus	bony fishes	sea raven
88c13f813e49019f4aecc5953bbddf91	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
fdd60bd89e2b75008600b3cee1d87eb1	gi|669175214|gb|KM057961.1|	98.969	2.13e-39	97	Hemitripterus americanus	bony fishes	sea raven
e12146372baf38f11b703846814389cb	gi|669175214|gb|KM057961.1|	94.845	9.96e-33	97	Hemitripterus americanus	bony fishes	sea raven
acb79f2aab6c19f6de800655765a1a31	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
7d5e4306eb92862791cc137a04f76e7e	gi|669175214|gb|KM057961.1|	99.200	5.79e-55	125	Hemitripterus americanus	bony fishes	sea raven
1d822f9f78ee37ad10fbe22d8d2cc849	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
a8cdb8886d78126077c1e7b230e9f63a	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
46ec4a5985468e52c1ffb7b7a6f5a0c6	gi|212725606|ref|NC_011580.1|	98.400	2.69e-53	125	Apeltes quadracus	bony fishes	fourspine stickleback
cc1f26d55f208de9976c1e1e3f60cac3	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
c0762db3d5d111122759107afd65c418	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
1152c68b9002e8ade0172697d1cfeb72	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
b617f0b57dcdd1591a813f150259c0ea	gi|1476682340|gb|MH918117.1|	99.200	5.79e-55	125	Pungitius pungitius	bony fishes	ninespine stickleback
cbb2bdaf3bb2b35783481bc185b892b1	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
6a9a4117c35252258c5406dd1ca16ef2	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
676f0e805980cd843f67deaf9370b941	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
f0d0304a3655f07fb68aba1bb8bd7aa3	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
1dd7d5b394fe130394dc93727a858003	gi|212725606|ref|NC_011580.1|	100.000	2.69e-53	119	Apeltes quadracus	bony fishes	fourspine stickleback
71a2fdd0882437e8f4da16add31d2352	gi|212725606|ref|NC_011580.1|	100.000	1.24e-56	125	Apeltes quadracus	bony fishes	fourspine stickleback
