"ASV"	"Sample.001"	"Sample.002"	"Sample.003"	"Sample.004"	"Sample.005"	"Sample.006"	"Sample.007"	"Sample.008"	"Sample.009"	"Sample.010"	"Sample.011"	"Sample.012"	"Sample.013"	"Sample.014"	"Sample.015"	"Sample.016"	"Sample.017"	"Sample.018"	"Sample.019"	"Sample.020"	"Sample.021"	"Sample.022"	"Sample.023"	"Sample.024"	"Sample.025"	"Sample.026"	"Sample.027"	"Sample.028"	"Sample.029"	"Sample.030"	"Sample.031"	"Sample.032"	"Sample.033"	"Sample.034"	"Sample.035"	"Sample.036"	"Sample.037"	"Sample.038"	"Sample.039"	"Sample.040"	"Sample.041"	"Sample.042"	"Sample.043"	"Sample.044"	"Sample.045"	"Sample.046"	"Sample.047"	"Sample.048"	"Sample.049"	"Sample.050"	"Sample.051"	"Sample.052"	"Sample.053"	"Sample.054"	"Sample.055"	"Sample.056"	"Sample.057"	"Sample.058"	"Sample.059"	"Sample.060"	"Sample.061"	"Sample.062"	"Sample.063"	"Sample.064"	"Sample.065"	"Sample.066"	"Sample.067"	"Sample.068"	"Sample.069"	"Sample.070"	"Sample.071"	"Sample.072"	"Sample.073"	"Sample.074"	"Sample.075"	"Sample.076"	"Sample.077"	"Sample.078"	"Sample.079"	"Sample.080"	"Sample.081"	"Sample.082"	"Sample.083"	"Sample.084"	"Sample.085"	"Sample.086"	"Sample.090"	"Sample.091"	"NCBIname"	"percentmatch"	"evalue"	"length"	"species"	"taxongroup"	"commonname"
"dc6039ccea6f724fb4f6309e968178a8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1642521931|ref|NC_042195.1|"	99.375	2.78e-74	160	"Salvelinus fontinalis x Salvelinus malma"	"bony fishes"	"Salvelinus fontinalis x Salvelinus malma"
"5b12ce4d62d2d6f115fb573221004424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2227918468|gb|MT874476.1|"	99.375	2.78e-74	160	"Phocoena phocoena"	"whales & dolphins"	"harbor porpoise"
"febe763fe9b4244f046a7228ed6007ff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|56787907|gb|AY691825.1|"	94.41	1.74e-61	161	"Sorex cinereus"	"insectivores"	"cinereus shrew"
"8816ff417b5968560cf391119e3b987e"	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468151|gb|OP056913.1|"	99.375	2.78e-74	160	"Enchelyopus cimbrius"	"bony fishes"	"fourbeard rockling"
"010ad8a08989481375af3df80b610715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"75af75477639b0816d4ba33d3b77e427"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1150150142|ref|NC_033946.1|"	98.171	3.71e-73	164	"Semotilus atromaculatus"	"bony fishes"	"creek chub"
"ab10b52f867a0834264742dd941b6a06"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	119	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	99.371	9.92e-74	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"d5c1a9d649f225d8c187efd6f5fd4df0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	48	39	0	0	0	0	28	0	0	76	0	0	46	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"a1a6a83f318c6d94aac843d845cb137f"	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624477|gb|MN122852.1|"	99.371	9.92e-74	159	"Gadus morhua"	"bony fishes"	"Atlantic cod"
"616d802a068ffa653500b06c0a98a50b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	100	4.73e-77	162	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"d7704d0f1e14143a57786b852797e91b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	"gi|1825511880|gb|MT103910.1|"	99.371	9.92e-74	159	"Eumesogrammus praecisus"	"bony fishes"	"fourline snakeblenny"
"e44f02a6ef9848d4b35206099960effe"	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"9169be4b4dd3730db12587ec61ced165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	98.765	1.02e-73	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"70867a5ccb4ea66a1563591705df1b34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"b8a46a80ba896dea004c473f4f61253d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2329468251|gb|OP057013.1|"	99.387	6.12e-76	163	"Brevoortia patronus"	"bony fishes"	"Gulf menhaden"
"3ae018c915ded0b7b09f80c54aedf9b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1642521931|ref|NC_042195.1|"	99.375	2.78e-74	160	"Salvelinus fontinalis x Salvelinus malma"	"bony fishes"	"Salvelinus fontinalis x Salvelinus malma"
"3902adf2f81d5eb570146e466e13dbeb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	189	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"e90985dda067288e661a7d517a061157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"9d8c74461aa512ef5894dc5816c07495"	0	0	0	31	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"c9079993f8710b32f289d9badcf2c53d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"45f00e1e55cc1ad93d6f05c0a8c1ea15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992822|gb|MG570419.1|"	98.78	7.98e-75	164	"Semotilus atromaculatus"	"bony fishes"	"creek chub"
"6ac469686544c72f452090144bd125b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2491776913|gb|OQ846108.1|"	98.765	1.02e-73	162	"Morone saxatilis"	"bony fishes"	"striped sea-bass"
"a67d3e556bfad89cb2f0dd18abd4a153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"284d31ac8aa41f46168fb537f14c013a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	45	41	0	0	66	0	0	0	0	0	0	0	0	49	0	71	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"d24e4d9c90f6859a45d4ac8a4f820dcd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2580283387|gb|OP057106.2|"	99.379	7.79e-75	161	"Urophycis chuss"	"bony fishes"	"red hake"
"eafa44934ca37d90b025d87d3074754a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	"gi|1825511880|gb|MT103910.1|"	99.371	9.92e-74	159	"Eumesogrammus praecisus"	"bony fishes"	"fourline snakeblenny"
"5b33ef88c96d02b8de8119fc3f2e731a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	"gi|1825511880|gb|MT103910.1|"	99.371	9.92e-74	159	"Eumesogrammus praecisus"	"bony fishes"	"fourline snakeblenny"
"aee7123916c85b200688881192eb5ba2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	98.773	2.85e-74	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"c245718a204089a696d67579c5652f08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	96	56	0	0	64	0	0	0	0	0	0	84	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"effdac4dc876af30fbf901cbc39ec089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"2623c623ed950c3e789bda8f001b5726"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	33	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1825511897|gb|MT103924.1|"	99.371	9.92e-74	159	"Pseudopleuronectes americanus"	"bony fishes"	"winter flounder"
"e7c3d54b32c4b99bde4d2ee59d419c36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2491776913|gb|OQ846108.1|"	98.765	1.02e-73	162	"Morone saxatilis"	"bony fishes"	"striped sea-bass"
"4238a8a8cd5efcdcfc8b5339ae6b6579"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"00b6472e14a26f5ce609dd0333426b4a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1799624491|gb|MN122853.1|"	99.371	9.92e-74	159	"Scomber scombrus"	"bony fishes"	"Atlantic mackerel"
"eee12083c585ca4d36752f6b16d68081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799463|gb|KX686085.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"89489dac1b4331c8ed170f3cdf340b6b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	98.765	1.02e-73	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"3eeabe5f79c225d8b30687431af2ff5a"	0	97	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	118	0	27	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1347730035|ref|NC_037017.1|"	99.387	6.12e-76	163	"Alosa aestivalis"	"bony fishes"	"blueback shad"
"501e6696fc483296ee5ac491c7b66724"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2580283387|gb|OP057106.2|"	99.379	7.79e-75	161	"Urophycis chuss"	"bony fishes"	"red hake"
"272241f1ff5ce78735dc5c93814b272a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2309725953|gb|OP537865.1|"	98.742	4.61e-72	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"d09cbace3862b932d2d9c0066fbf03b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"5dcfe6045449b46b78c80e73a035397b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	98.773	2.85e-74	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"36a8cb6f5b53f8df3df5bcca1bca4260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1610104003|gb|MH301080.1|"	99.375	2.78e-74	160	"Perca flavescens"	"bony fishes"	"yellow perch"
"6630fb5faca0a608810c0113185d4ed7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1337992878|gb|MG570423.1|"	98.765	1.02e-73	162	"Catostomus commersonii"	"bony fishes"	"white sucker"
"8609970ad776794e31edaa54aa696b70"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1610104003|gb|MH301080.1|"	99.375	2.78e-74	160	"Perca flavescens"	"bony fishes"	"yellow perch"
"fab13598fe6d6c40623f8ae74c5367e3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	"gi|1799624616|gb|MN122931.1|"	98.765	1.02e-73	162	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"5ac7108bdd35ded15ef3c69b85db65e0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1825511897|gb|MT103924.1|"	99.371	9.92e-74	159	"Pseudopleuronectes americanus"	"bony fishes"	"winter flounder"
"b99cdbdb1ceba6d1e2c941f5f787db6c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	98.773	2.85e-74	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"d9ca135a18bf50997719c8bd001e8d06"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"d4375eb961b815ba14496febe0750616"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1825511897|gb|MT103924.1|"	99.371	9.92e-74	159	"Pseudopleuronectes americanus"	"bony fishes"	"winter flounder"
