ASV,Phylum,V14,Class,V16,V17,V18,V19,V20,V21,V23,V24,V26,Species,V29,KEJI.1,KEJI.2,KEJI.3,KEJI.4,MCRG24.001,MCRG24.002,MCRG24.003,MCRG24.004,MCRG24.005,MCRG24.006,MCRG24.007,MCRG24.008,MCRG24.009,MCRG24.010,MCRG24.011,MCRG24.012,MCRG24.013,MCRG24.014,MCRG24.015,MCRG24.016,MCRG24.017,MCRG24.018,MCRG24.019,MCRG24.020,MCRG24.021,MCRG24.022,MCRG24.023,MCRG24.024,MCRG24.025,MCRG24.026,MCRG24.027,MCRG24.028,MCRG24.029,MCRG24.030,MCRG24.032,MCRG24.033,MCRG24.034,MCRG24.036,MCRG24.037,MCRG24.038,MCRG24.039,MCRG24.040,MCRG24.041,MCRG24.042,MCRG24.043,MCRG24.044,MCRG24.045,MCRG24.046,MCRG24.048,MCRG24.049,MCRG24.050,MCRG24.051,MCRG24.052,MCRG24.053,MCRG24.054,MCRG24.055,MCRG24.056,MCRG24.057,MCRG24.058,MCRG24.059,MCRG24.060,Undetermined,ENEG.1_S19,ENEG.1_S30,ENEG.1_S41,ENEG.2_S38,ENEG.2_S43,ENEG.2_S65
28ba4b2d3202af2b35761ca64f7f6a8f,Cnidaria,1,Hydrozoa,class,1,Leptothecata,order,1,Sertulariidae,1,Dynamena,1,Dynamena_pumila,1,13,11,11,0,6,9,30,0,33,21,28,0,133,108,44,0,112,122,16,0,0,602,668,6,127,189,146,0,277,290,263,0,38,73,0,628,10,0,0,38,41,117,0,64,78,0,10,6,0,8,9,8,0,58,398,272,0,4,39,25,0,204,0,0,0,0,0,0
f19b0d914a12aed1fa8f5752de27aa35,Echinodermata,1,Asteroidea,class,1,Forcipulatida,order,1,Asteriidae,1,Asterias,1,Asterias_forbesi,1,0,0,0,0,0,0,0,0,53,63,53,0,19,7,0,0,4,5,0,0,0,127,210,0,10,35,32,0,62,59,41,0,0,0,0,80,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,37,0,0,0,0,0,0
8339844c02dfb7b2d59004e14fc7662f,Echinodermata,1,Asteroidea,class,1,Forcipulatida,order,1,Asteriidae,1,Asterias,1,Asterias_rubens,1,0,0,0,0,0,9,21,0,0,0,0,0,0,32,0,0,0,19,0,0,0,60,0,0,0,0,0,0,43,43,28,0,7,0,0,0,0,0,0,20,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
967cb528b749a3959575c81efd5beb75,Mollusca,1,Bivalvia,class,1,Mytilida,order,1,Mytilidae,1,Mytilus,1,Mytilus_edulis,1,0,0,0,0,0,11,0,0,0,16,21,0,60,41,20,0,0,6,0,0,0,165,182,0,0,0,0,0,31,0,22,0,15,19,0,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
f6bd2a9d3ecac920fbb306e6e7cd8f9d,Mollusca,1,Gastropoda,class,1,undef_Gastropoda,order,1,Lottiidae,1,Testudinalia,1,Testudinalia_testudinalis,1,0,0,0,0,0,0,0,0,10,0,0,0,61,41,0,0,0,8,0,0,0,155,189,2,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b398fb1b227dfb61e4dce2d6b8ed91dc,Mollusca,1,Bivalvia,class,1,Myida,order,1,Myidae,1,Mya,1,Mya_arenaria,1,48,201,83,0,17,16,24,0,53,62,36,0,0,0,0,0,0,3,0,0,0,56,51,0,30,45,59,0,1644,779,287,0,77,284,0,85,0,0,0,0,0,0,0,8,16,0,18,65,0,0,0,0,0,3,0,12,0,0,0,0,0,123,0,0,0,0,0,0
0d01cc82af3fec863c98887665f59fde,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Lacunidae,1,Lacuna,1,Lacuna_vincta,1,0,0,0,0,0,0,0,0,0,0,0,0,2352,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
4c6d3d30f5f431928b870f81dce968ad,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Lacunidae,1,Lacuna,1,Lacuna_vincta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b9de0ee69ee0fb0d4e07b37a6b3c4c0,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Lacunidae,1,Lacuna,1,Lacuna_vincta,1,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,19,0,0,0,0,0,0,61,46,0,0,17,0,0,0,48,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,1451,0,0,0,0,0,216,0,0,0,0,0,0
d3e50c679e9bd12579b718b5c5fa94d0,Mollusca,1,Gastropoda,class,1,Nudibranchia,order,1,Eubranchidae,1,Eubranchus,1,Eubranchus_olivaceus,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
e16f6ff8ddc2198f0a6bf7e88d63e87a,Mollusca,1,Gastropoda,class,1,Nudibranchia,order,1,Dotidae,1,Doto,1,Doto_coronata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
565506411559d61d11b876ac9b4033ef,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Littorinidae,1,Littorina,1,Littorina_littorea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,577,0,0,0,27,69,0,0,0,427,0,94,0,160,0,0,0,0,22,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37514f62c248db86397fb0e3fc4fbaea,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Littorinidae,1,Littorina,1,Littorina_littorea,1,0,12,7,0,24,409,32,0,10,20,497,0,45,24,3471,0,0,0,9,0,0,163,257,0,511,0,0,0,58,90,51,0,12,4334,0,79,0,0,0,792,0,0,0,23,18,0,6,9,0,0,0,0,0,0,131,95,0,0,33,19,0,605,0,0,0,0,0,0
f959221c32655f1b16bc0fc286a0ca3d,Mollusca,1,Gastropoda,class,1,Littorinimorpha,order,1,Littorinidae,1,Littorina,1,Littorina_littorea,1,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,443,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de009e6e2b7ed7fed4fbde07b0dbb048,Mollusca,1,Bivalvia,class,1,Mytilida,order,1,Mytilidae,1,Mytilus,1,Mytilus_trossulus,1,0,0,0,0,0,17,3,0,3,0,0,0,61,22,19,0,0,7,0,0,0,81,59,0,0,6,0,0,0,29,0,0,0,0,0,15,0,0,0,18,16,89,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3d0b5bc9f279a1f87b6f11c2f13f231a,Platyhelminthes,1,Rhabditophora,class,1,Macrostomida,order,1,Microstomidae,1,Microstomum,1,Microstomum_compositum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,3,0,0
20dd431664f63a6295ef72c3e8cb3c61,Porifera,1,Demospongiae,class,1,Suberitida,order,1,Halichondriidae,1,Halichondria,1,Halichondria_panicea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,92,0,0,0,76,94,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,23,43,135,0,0,0,0,0,0,0,0,0,0,0,71,251,154,0,0,44,27,0,0,0,0,0,0,0,0
1ceb8bb98b6e48f679832b77c26270fa,Porifera,1,Demospongiae,class,1,Suberitida,order,1,Halichondriidae,1,Halichondria,1,Halichondria_panicea,1,0,0,0,0,135,155,183,0,155,155,151,0,84,49,105,0,134,151,61,0,0,225,333,4,63,61,51,0,109,140,113,0,27,0,0,267,0,0,0,0,0,0,0,33,32,0,19,22,0,0,0,0,0,0,0,101,0,0,0,0,0,152,0,0,0,0,0,0
6bfd4452badcea8a99b0f10a75a52bd8,Porifera,1,Demospongiae,class,1,Clionaida,order,1,Clionaidae,1,Cliona,1,Cliona_celata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,261,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
15b932a53e3dcd25c7265972674f8843,Rhodophyta,1,Florideophyceae,class,1,Gigartinales,order,1,Cystocloniaceae,1,Cystoclonium,1,Cystoclonium_purpureum,1,0,0,0,0,7,11,34,0,0,3,8,0,31,29,5,0,12,11,8,0,0,174,222,0,0,10,10,0,243,155,475,0,4,3,0,4,0,0,0,9,11,19,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,87,0,0,0,0,0,0
23d536d7bd1c5f9a21732e31c462c2b7,Rhodophyta,1,Florideophyceae,class,1,Gigartinales,order,1,Gigartinaceae,1,Chondrus,1,Chondrus_crispus,1,20,25,0,0,0,0,0,0,80,25,8,0,100,65,41,0,26,21,0,0,0,656,610,3,59,37,27,0,162,94,164,0,44,0,0,109,0,0,0,41,49,79,0,0,0,0,0,0,0,0,0,0,0,9,195,109,0,0,0,0,0,146,0,0,0,0,0,0
dcadd6120c13ccfe60addb2a2d75da58,Rhodophyta,1,Florideophyceae,class,1,Gigartinales,order,1,Gigartinaceae,1,Chondrus,1,Chondrus_crispus,1,0,0,0,0,0,0,0,0,108,60,80,0,57,0,0,0,0,60,47,0,0,83,0,0,0,82,80,0,0,47,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,52,38,0,0,0,0,0,0,0,0
35cea206437bc761dc77ae052fc894d6,Rhodophyta,1,Florideophyceae,class,1,Gigartinales,order,1,Gigartinaceae,1,Chondrus,1,Chondrus_crispus,1,0,0,25,0,8,46,48,0,162,72,54,0,81,79,34,0,34,0,0,0,0,432,431,0,0,62,83,0,236,232,257,0,0,0,0,0,0,0,0,0,0,49,3,24,56,0,0,0,0,0,0,0,0,0,75,50,0,0,0,0,0,155,0,0,0,0,0,0
e64c32c76a975ab07de4c258b4d0e056,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Melanothamnus,1,Melanothamnus_harveyi,1,0,0,6,0,0,11,34,0,0,0,0,0,0,12,39,0,0,0,0,0,0,0,15,0,0,0,0,0,27,39,40,0,0,11,0,9,0,0,0,0,29,51,0,0,12,0,8,0,0,0,0,15,0,0,319,185,0,0,26,29,0,51,0,0,0,0,0,0
45d3e470b29e5a850d23457866675b40,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Dasyaceae,1,Dasysiphonia,1,Dasysiphonia_japonica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,111,52,0,0,0,3,12,0,0,0,74,0,209,402,68,0,0,0,0,8,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,3,320,1803,0,0,0,0,0,276,0,0,0,0,0,0
b2894c86cfed47dc4d54cecc42e228cd,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Dasyaceae,1,Dasysiphonia,1,Dasysiphonia_japonica,1,0,0,0,0,29,0,0,0,0,8,0,0,33,212,123,0,52,38,12,0,0,0,0,0,9,10,0,0,249,94,161,0,22,67,0,0,0,0,0,174,88,212,0,11,0,0,0,9,0,0,0,3,0,0,0,0,0,0,87,12,0,0,0,0,0,0,0,0
51d4fb8439769278d114475b8dd3131d,Rhodophyta,1,Florideophyceae,class,1,Acrochaetiales,order,1,Acrochaetiaceae,1,Acrochaetium,1,Acrochaetium_moniliforme,1,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,302,273,282,0,0,46,0,70,0,0,0,61,80,175,0,0,0,0,0,0,0,0,9,0,0,0,211,101,0,0,105,0,0,0,0,0,0,0,0,0
7c79d3a48208c801d4d57d17b7a457e3,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Callithamniaceae,1,Callithamnion,1,Callithamnion_corymbosum,1,0,0,0,0,2,3,6,0,0,0,0,0,40,29,31,0,9,11,0,0,0,9,0,0,0,0,0,0,9,14,31,0,4,0,0,4,0,0,0,15,29,94,0,38,43,0,0,7,0,39,46,30,0,113,1068,1004,0,28,921,548,0,170,0,0,0,0,0,0
eb2630994aa111313d0436cc18e1bfb7,Rhodophyta,1,Florideophyceae,class,1,Ahnfeltiales,order,1,Ahnfeltiaceae,1,Ahnfeltia,1,Ahnfeltia_plicata,1,0,0,0,0,8,5,15,0,66,0,0,0,48,52,201,0,165,90,0,0,0,16,73,0,58,60,47,0,18,38,9,0,22,19,0,0,0,0,0,0,6,43,0,49,20,0,46,114,0,0,0,3,0,53,111,80,0,25,112,212,0,80,0,0,0,0,0,0
e837f16b2533aa8bccf82ecdb9222699,Rhodophyta,1,Florideophyceae,class,1,Bonnemaisoniales,order,1,Bonnemaisoniaceae,1,Bonnemaisonia,1,Bonnemaisonia_hamifera,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,11,46,7,0,26,43,27,68,0,3,0,5,0,0,0,9,27,25,0,11,13,0,19,55,0,0,0,0,0,34,609,335,0,0,52,18,0,76,0,0,0,0,0,0
5e43dccdea79e7afe4786591d476444e,Rhodophyta,1,Florideophyceae,class,1,Acrochaetiales,order,1,Acrochaetiaceae,1,Acrochaetium,1,Acrochaetium_moniliforme,1,0,4,8,0,0,0,5,0,0,0,0,0,0,0,31,0,23,12,18,0,0,0,0,0,0,0,0,0,264,216,229,0,66,132,0,0,0,0,0,96,122,354,12,46,0,0,0,0,0,0,0,11,0,36,340,227,0,27,160,83,0,209,0,0,0,0,0,0
8e90a78633d25ed8c4e3514d3aea4a48,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Rhodomela,1,Rhodomela_lycopodioides,1,0,0,0,0,9,36,29,0,14,44,19,0,143,562,334,0,98,108,25,0,0,645,807,3,12,15,11,0,38,38,23,0,5,0,0,6,0,0,0,0,3,20,0,0,3,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,146,0,0,0,0,0,0
07ca8a9a070de88da0b05f5c1bbbed30,Rhodophyta,1,Florideophyceae,class,1,Palmariales,order,1,Rhodophysemataceae,1,Rhodophysema,1,Rhodophysema_georgei,1,0,0,0,0,3,0,0,0,0,0,0,0,11,15,13,0,0,0,0,0,0,0,0,0,7,0,0,0,11,6,13,0,0,0,0,0,0,0,0,0,0,9,0,11,65,0,0,0,0,0,0,2,0,7,320,252,0,0,9,46,0,41,0,0,0,0,0,0
73272032ebb799972d115a804c273acd,Rhodophyta,1,Florideophyceae,class,1,Acrochaetiales,order,1,Acrochaetiaceae,1,Acrochaetium,1,Acrochaetium_secundatum,1,0,0,5,0,18,4,10,0,0,0,0,0,40,18,33,0,31,53,0,0,0,9,26,0,15,11,4,0,21,0,16,0,29,25,0,17,0,0,0,8,0,0,6,24,25,0,0,10,0,0,8,9,0,4,21,18,0,7,71,26,0,38,0,0,0,0,0,0
bdfd31a1056a0ff4a866cd4f26888cb8,Rhodophyta,1,Florideophyceae,class,1,Corallinales,order,1,Corallinaceae,1,Corallina,1,Corallina_officinalis,1,0,0,0,0,5,17,14,0,47,17,11,0,311,253,313,0,173,229,62,0,0,648,866,15,28,67,83,0,85,102,90,0,43,86,0,54,0,0,0,25,22,53,0,9,10,0,8,4,0,0,0,0,0,37,387,232,0,0,41,0,0,182,0,0,0,0,0,0
1c47ef3125e5e464891ae2bf9e052594,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Polysiphonia,1,Polysiphonia_flexicaulis,1,0,0,0,0,0,0,0,0,8,0,0,0,38,23,8,0,13,9,0,0,0,120,300,0,0,3,0,0,18,0,0,0,27,12,0,24,0,0,0,11,65,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
90a88230a6d97ff65bf1cfea7ad5e440,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Polysiphonia,1,Polysiphonia_stricta,0.97,29,11,27,0,62,158,30,0,15,7,20,0,58,54,191,0,0,8,16,0,0,46,60,0,44,141,7,0,58,92,49,0,28,0,0,22,0,0,0,9,17,57,0,0,0,0,17,4,0,0,0,0,0,0,7,0,0,0,0,0,0,67,0,0,0,0,0,0
547fa8e55d036adf25fc1b3ead76689e,Rhodophyta,1,Florideophyceae,class,1,Gigartinales,order,1,Dumontiaceae,1,Dumontia_red_algae,1,Dumontia_contorta,1,0,0,0,0,6,12,18,0,17,20,16,0,19,12,18,0,8,11,0,0,0,575,629,2,6,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,90,0,0,0,0,0,0
8a6438deb4d0b065d4b3efe51dfe9e42,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Vertebrata_red_algae,1,Vertebrata_fucoides,1,0,0,0,0,26,58,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,193,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263f2db2c488d66e199aef64b1c2db08,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Vertebrata_red_algae,1,Vertebrata_fucoides,1,0,0,0,0,0,0,0,0,143,178,102,0,0,0,0,0,0,0,0,0,0,0,0,0,60,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48c2020b51dc5c51fb24156ff8c3ce5b,Rhodophyta,1,Florideophyceae,class,1,Ceramiales,order,1,Rhodomelaceae,1,Vertebrata_red_algae,1,Vertebrata_lanosa,1,0,0,0,0,0,0,0,0,0,0,0,0,57,6,5,0,16,18,0,0,0,144,153,0,0,0,0,0,0,12,8,0,0,5,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
f492afb87906a348c7147e8e3d45c9f9,Rotifera,0.97,Eurotatoria,class,0.97,Ploima,order,0.97,Synchaetidae,0.97,Synchaeta,0.97,Synchaeta_triophthalma,0.96,0,0,0,0,0,0,0,0,0,0,0,0,74,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d840a74f80abc1c467535a0e26bde6cb,Rotifera,0.99,Eurotatoria,class,0.99,Ploima,order,0.99,Synchaetidae,0.99,Synchaeta,0.98,Synchaeta_triophthalma,0.98,0,0,0,0,0,34,0,0,0,0,0,0,3414,5868,567,0,250,1648,161,0,0,47,99,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0
c73c6bb7e08c7a517e6bd66107490fa5,Rotifera,0.99,Eurotatoria,class,0.99,Ploima,order,0.99,Synchaetidae,0.99,Synchaeta,0.98,Synchaeta_triophthalma,0.98,0,0,0,0,0,0,0,0,0,0,0,0,132,358,0,0,0,100,0,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59fbd93e604df26ee777e2623a8643c1,Rotifera,0.98,Eurotatoria,class,0.98,Ploima,order,0.98,Synchaetidae,0.98,Synchaeta,0.97,Synchaeta_triophthalma,0.97,0,0,0,0,0,0,0,0,0,0,0,0,382,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d95e043833e5c182ebfbc03437f41a7,Rotifera,1,Eurotatoria,class,1,Ploima,order,1,Synchaetidae,1,Synchaeta,1,Synchaeta_vorax,1,0,0,0,0,0,0,0,0,0,0,0,0,508,255,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edd149ef15dce9d4b910dfcc4250e37f,Rotifera,1,Eurotatoria,class,1,Ploima,order,1,Synchaetidae,1,Synchaeta,1,Synchaeta_vorax,1,0,0,0,0,0,0,0,0,0,0,0,0,69,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
0454a5e9253e6af69c8de8fc33295f91,Rotifera,1,Eurotatoria,class,1,Ploima,order,1,Synchaetidae,1,Synchaeta,1,Synchaeta_vorax,1,0,0,0,0,0,0,34,0,0,0,0,0,55,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
